user_id,gender,age,occupation,location
4855,M,25-34,programmer,CA
5402,F,25-34,other,GA
2953,M,25-34,writer,VA
1470,M,18-24,college-grad student,CA
5364,F,25-34,clerical-admin,MN
1821,M,25-34,writer,OH
1785,M,18-24,college-grad student,ME
2785,M,>56,retired,SC
5729,M,18-24,K-12 student,WA
5757,M,<18,K-12 student,VT
5707,M,25-34,programmer,MA
237,M,25-34,doctor-health care,IN
2497,F,50-55,sales-marketing,TN
5453,M,18-24,college-grad student,GA
4321,M,45-49,executive-managerial,CO
696,M,25-34,programmer,CA
3849,M,35-44,other,NY
858,M,35-44,sales-marketing,NY
3249,F,25-34,college-grad student,CA
5631,M,35-44,programmer,MA
2594,M,35-44,executive-managerial,GA
3652,M,25-34,programmer,CA
2027,F,25-34,homemaker,MI
5928,M,45-49,academic-educator,NY
1590,M,35-44,academic-educator,CA
2109,M,25-34,self-employed,NY
3778,M,25-34,other,IL
5358,M,35-44,executive-managerial,N/A
1701,F,25-34,college-grad student,OR
2262,M,45-49,technician-engineer,MI
4128,M,35-44,doctor-health care,IL
3779,F,45-49,artist,WA
80,M,>56,academic-educator,MI
3484,M,18-24,college-grad student,NC
6027,M,18-24,college-grad student,MD
5330,F,25-34,other,PA
924,M,50-55,technician-engineer,WA
842,F,18-24,other,MN
5315,M,25-34,programmer,VA
1164,F,25-34,unemployed,CA
4849,F,18-24,college-grad student,OH
5556,M,45-49,doctor-health care,CA
2119,M,35-44,college-grad student,NY
3881,M,18-24,artist,OH
5408,M,25-34,writer,N/A
2875,M,25-34,artist,NY
3857,M,18-24,sales-marketing,NJ
3190,M,<18,technician-engineer,OR
2534,F,50-55,doctor-health care,TN
3908,M,25-34,other,NY
300,M,25-34,executive-managerial,TX
3204,M,45-49,self-employed,CO
2360,M,50-55,doctor-health care,NY
5974,F,25-34,academic-educator,FL
3999,M,35-44,technician-engineer,GA
1445,M,25-34,artist,WA
5678,M,35-44,technician-engineer,WA
5533,F,50-55,artist,NY
4167,M,25-34,writer,VA
2155,F,<18,K-12 student,IA
2318,M,>56,executive-managerial,MI
5837,M,25-34,executive-managerial,IL
3201,M,45-49,executive-managerial,AL
778,M,18-24,technician-engineer,FL
5628,M,18-24,college-grad student,CA
5172,F,35-44,lawyer,VT
3432,M,25-34,programmer,NC
549,M,25-34,doctor-health care,WI
2535,F,>56,artist,NH
771,F,50-55,academic-educator,TX
3430,F,45-49,academic-educator,PA
5521,F,25-34,doctor-health care,MA
870,F,25-34,academic-educator,MA
3587,M,35-44,clerical-admin,CA
5734,F,25-34,sales-marketing,NY
956,M,35-44,academic-educator,MN
5440,F,45-49,artist,TN
2900,M,18-24,programmer,CA
787,M,18-24,college-grad student,TX
4907,F,50-55,executive-managerial,MN
2451,M,45-49,programmer,TN
5585,M,25-34,college-grad student,NY
5405,F,50-55,executive-managerial,NY
3687,F,50-55,academic-educator,IL
215,M,35-44,sales-marketing,CA
1797,M,35-44,executive-managerial,IA
3230,M,35-44,self-employed,CA
3205,F,35-44,self-employed,CO
2258,F,18-24,college-grad student,NY
2602,M,45-49,programmer,CA
4867,M,25-34,self-employed,ME
3797,M,25-34,executive-managerial,MA
1147,M,25-34,writer,WA
1206,F,50-55,executive-managerial,FL
5122,M,25-34,other,DC
3082,F,35-44,doctor-health care,OH
4991,F,>56,sales-marketing,CA
5244,M,18-24,college-grad student,MA
1276,M,35-44,technician-engineer,CA
4959,M,25-34,technician-engineer,VA
5300,M,25-34,writer,CA
4062,M,25-34,executive-managerial,IL
5913,F,18-24,other,IN
5520,M,45-49,academic-educator,PA
3151,F,25-34,other,CA
2285,F,<18,K-12 student,NY
832,M,18-24,artist,PA
196,F,35-44,homemaker,CA
91,M,35-44,executive-managerial,NJ
3115,M,35-44,technician-engineer,MI
5739,M,25-34,executive-managerial,CA
1716,M,25-34,other,OH
2506,F,25-34,sales-marketing,WA
623,M,25-34,technician-engineer,IL
2862,M,45-49,executive-managerial,MN
149,M,25-34,academic-educator,SC
3124,M,25-34,programmer,GA
1766,F,45-49,other,CA
1190,M,45-49,other,WA
900,F,>56,retired,CA
2919,M,18-24,technician-engineer,N/A
662,M,18-24,college-grad student,WA
1554,F,35-44,programmer,PA
5971,M,35-44,executive-managerial,MI
28,F,25-34,academic-educator,NY
4695,M,18-24,tradesman-craftsman,MN
3643,M,25-34,technician-engineer,VA
3519,F,25-34,sales-marketing,NY
103,M,45-49,executive-managerial,CA
3605,M,18-24,programmer,IL
5970,M,35-44,lawyer,MN
3668,F,45-49,executive-managerial,FL
2750,F,25-34,scientist,CA
3005,M,25-34,technician-engineer,CA
2301,F,25-34,programmer,MA
2358,F,>56,doctor-health care,CT
5053,M,25-34,college-grad student,UT
818,M,18-24,college-grad student,IL
1615,F,45-49,executive-managerial,NY
4424,M,25-34,executive-managerial,CA
3253,F,35-44,college-grad student,WV
1679,M,25-34,programmer,WA
5262,F,25-34,sales-marketing,IN
2176,M,<18,unemployed,OK
3749,F,25-34,other,IL
2191,M,18-24,college-grad student,OH
4106,M,25-34,self-employed,CA
320,M,35-44,doctor-health care,AK
3662,M,35-44,self-employed,NJ
3487,M,18-24,college-grad student,IL
2161,F,35-44,artist,CA
5213,M,18-24,other,GA
2136,M,35-44,tradesman-craftsman,NY
544,M,35-44,programmer,CA
2011,F,35-44,clerical-admin,MA
2476,M,50-55,programmer,TX
3682,F,50-55,academic-educator,NY
4034,M,25-34,other,MD
5706,M,18-24,technician-engineer,NJ
5842,M,25-34,college-grad student,OH
3483,F,45-49,executive-managerial,GA
5175,F,35-44,homemaker,FL
3527,M,25-34,other,WI
5805,F,25-34,other,CA
3468,M,25-34,writer,CA
2592,M,50-55,executive-managerial,N/A
2873,F,18-24,college-grad student,MO
827,M,45-49,artist,MN
1970,M,50-55,retired,NV
44,M,45-49,technician-engineer,WA
932,F,35-44,doctor-health care,OR
2138,F,18-24,college-grad student,NM
3795,F,18-24,college-grad student,CA
183,F,45-49,academic-educator,MN
3623,M,35-44,lawyer,OH
5582,M,45-49,academic-educator,IA
2455,M,35-44,executive-managerial,MI
4189,M,35-44,sales-marketing,CA
668,F,25-34,clerical-admin,VA
3154,F,25-34,college-grad student,CA
4324,M,25-34,customer service,IL
798,F,25-34,writer,MI
1417,M,35-44,self-employed,NY
5049,M,25-34,programmer,IL
3057,F,25-34,programmer,MN
4235,M,50-55,artist,CA
393,M,35-44,technician-engineer,MN
5650,F,35-44,programmer,CA
2490,M,25-34,programmer,CA
823,M,25-34,other,CA
1758,F,25-34,other,N/A
5264,M,18-24,college-grad student,PA
3454,M,18-24,other,CA
3438,F,25-34,other,TX
5698,M,35-44,sales-marketing,MN
3678,M,25-34,other,CT
906,M,<18,K-12 student,LA
4859,F,18-24,sales-marketing,IA
3240,M,18-24,college-grad student,MN
3243,M,25-34,programmer,WA
1506,M,25-34,executive-managerial,NJ
4463,M,50-55,executive-managerial,NJ
3904,M,<18,K-12 student,MI
2848,M,25-34,other,IN
916,F,25-34,academic-educator,CA
5644,F,18-24,college-grad student,CA
5004,F,>56,academic-educator,CA
3223,M,25-34,writer,NY
2590,M,18-24,college-grad student,CA
3157,M,25-34,programmer,CA
1079,M,25-34,executive-managerial,WA
588,F,25-34,lawyer,VA
2125,M,35-44,clerical-admin,IN
5340,F,50-55,clerical-admin,CA
1120,M,18-24,college-grad student,CA
2121,M,>56,retired,MA
4233,M,35-44,college-grad student,TN
486,M,>56,other,CA
315,F,>56,academic-educator,MN
5764,F,50-55,programmer,TX
4187,F,>56,writer,MO
4922,M,18-24,technician-engineer,WA
1905,F,35-44,writer,CA
1568,F,<18,K-12 student,CA
4374,M,18-24,college-grad student,OH
1855,M,18-24,college-grad student,CA
3217,F,35-44,other,CA
5753,M,18-24,technician-engineer,TX
314,F,>56,homemaker,IN
1076,F,25-34,clerical-admin,NC
3625,M,18-24,K-12 student,MI
3010,M,25-34,programmer,TX
2556,M,25-34,college-grad student,N/A
5510,M,18-24,college-grad student,N/A
1319,F,25-34,clerical-admin,WA
4353,M,25-34,executive-managerial,NY
4132,M,25-34,technician-engineer,CO
814,F,18-24,college-grad student,CA
810,M,25-34,programmer,WA
4031,M,25-34,other,KY
5407,F,35-44,technician-engineer,GA
1893,F,35-44,other,CA
2390,F,25-34,doctor-health care,FL
5135,M,35-44,executive-managerial,MO
2563,M,45-49,retired,WI
4909,F,35-44,programmer,CA
5324,M,25-34,executive-managerial,MA
216,M,45-49,retired,IA
3400,M,25-34,sales-marketing,NJ
5475,M,25-34,college-grad student,CA
4219,M,35-44,technician-engineer,CA
1071,M,50-55,self-employed,NY
3632,M,50-55,lawyer,FL
2482,F,50-55,clerical-admin,TN
3422,M,25-34,customer service,OH
1044,M,25-34,writer,AR
4410,M,18-24,unemployed,KY
3736,M,35-44,academic-educator,OH
167,F,25-34,lawyer,NY
4407,M,18-24,college-grad student,MA
2591,M,18-24,academic-educator,IA
3381,M,25-34,other,AP
4474,M,35-44,executive-managerial,NC
1381,M,18-24,lawyer,NV
5259,M,25-34,doctor-health care,CA
4464,F,50-55,academic-educator,IL
730,M,25-34,other,NY
1001,M,25-34,college-grad student,CA
2016,F,>56,artist,MD
5281,M,25-34,artist,CA
2130,M,45-49,other,NH
1571,M,25-34,writer,WA
5542,M,45-49,executive-managerial,NY
4774,M,45-49,sales-marketing,NJ
866,M,<18,K-12 student,NJ
2008,M,25-34,clerical-admin,MI
4937,M,35-44,other,MA
3426,M,25-34,writer,CA
2735,M,25-34,executive-managerial,VA
804,M,25-34,writer,CA
3083,F,50-55,other,OR
2637,F,35-44,writer,OH
2901,M,25-34,technician-engineer,TX
3919,M,45-49,other,OK
3533,M,25-34,artist,MN
2819,M,45-49,sales-marketing,OH
1347,F,18-24,academic-educator,NY
3297,M,18-24,college-grad student,CA
2987,M,18-24,college-grad student,PA
5958,M,45-49,sales-marketing,CA
4614,F,45-49,academic-educator,NY
1031,M,35-44,self-employed,DE
762,M,<18,K-12 student,MO
519,F,35-44,sales-marketing,MN
5925,F,25-34,other,N/A
4785,F,25-34,sales-marketing,MN
3626,M,25-34,technician-engineer,TX
617,F,25-34,executive-managerial,CA
3582,F,35-44,other,IA
2589,M,25-34,other,PA
5104,M,35-44,writer,PA
4917,M,45-49,other,NC
5822,F,35-44,college-grad student,TX
3264,F,25-34,academic-educator,CA
2368,F,>56,retired,NY
3265,M,25-34,scientist,WI
61,M,25-34,technician-engineer,CA
4009,M,18-24,executive-managerial,OH
4069,M,35-44,scientist,PA
4102,M,<18,K-12 student,MI
5888,M,25-34,writer,MO
4270,M,45-49,executive-managerial,NY
174,M,25-34,self-employed,MD
5926,F,50-55,executive-managerial,MO
4447,M,45-49,customer service,FL
4787,M,<18,lawyer,CA
4045,M,>56,retired,KY
945,M,45-49,executive-managerial,MI
4115,M,25-34,scientist,WA
1293,M,25-34,customer service,IL
4508,M,25-34,writer,PA
5590,F,45-49,programmer,CA
3746,M,25-34,customer service,WI
4618,M,25-34,sales-marketing,OR
121,M,35-44,executive-managerial,TX
2156,M,18-24,unemployed,MN
4399,F,18-24,college-grad student,OH
727,M,35-44,lawyer,CA
3329,M,50-55,tradesman-craftsman,AR
2916,M,45-49,artist,WA
3029,M,18-24,college-grad student,CA
389,M,25-34,doctor-health care,NE
5776,M,18-24,programmer,OR
760,M,>56,scientist,CA
4328,M,50-55,clerical-admin,TX
5385,M,25-34,programmer,AZ
468,F,<18,K-12 student,MN
5669,M,>56,academic-educator,CA
1069,M,25-34,writer,WA
5215,F,>56,doctor-health care,CA
5786,M,25-34,doctor-health care,WI
4770,F,35-44,executive-managerial,NY
1194,F,25-34,academic-educator,CA
5997,F,25-34,executive-managerial,NY
1651,M,25-34,programmer,CA
807,M,18-24,college-grad student,NV
3566,M,45-49,other,WI
1704,M,25-34,college-grad student,WA
3224,F,25-34,sales-marketing,CA
929,M,25-34,scientist,WI
2373,M,45-49,executive-managerial,CA
2555,M,>56,executive-managerial,NY
1707,M,50-55,academic-educator,CA
2952,M,25-34,college-grad student,CT
3012,M,25-34,programmer,TX
2834,M,35-44,academic-educator,FL
5515,M,18-24,college-grad student,PA
1881,M,35-44,artist,CA
4142,M,>56,executive-managerial,MA
6032,M,45-49,executive-managerial,MN
5883,F,18-24,other,MA
5221,F,>56,academic-educator,HI
2361,M,>56,executive-managerial,MI
1268,M,50-55,artist,NY
5238,F,50-55,self-employed,NJ
2443,F,35-44,other,MI
4738,M,>56,academic-educator,VA
63,M,18-24,college-grad student,WI
3898,M,45-49,lawyer,MA
1103,F,45-49,executive-managerial,IL
4047,M,18-24,college-grad student,GA
1432,M,35-44,academic-educator,CA
5075,M,50-55,doctor-health care,OR
4412,M,18-24,college-grad student,PA
2074,M,18-24,college-grad student,MI
3818,M,45-49,technician-engineer,FL
1444,F,25-34,college-grad student,CA
440,M,>56,academic-educator,FL
5181,M,25-34,executive-managerial,PA
305,F,18-24,other,MN
5219,M,18-24,college-grad student,CA
5154,M,25-34,self-employed,DC
4422,M,25-34,customer service,NY
5282,F,18-24,college-grad student,MO
5409,M,45-49,academic-educator,IL
2755,M,35-44,executive-managerial,SC
5863,F,25-34,sales-marketing,NV
3865,F,<18,K-12 student,CA
1401,F,18-24,academic-educator,CA
1720,M,18-24,college-grad student,CA
3485,M,25-34,other,CA
4334,M,25-34,academic-educator,LA
4275,F,45-49,self-employed,NY
1724,M,18-24,college-grad student,PR
5828,M,25-34,technician-engineer,CA
52,M,18-24,college-grad student,AR
5731,F,25-34,lawyer,NY
5192,M,25-34,executive-managerial,CO
64,M,18-24,academic-educator,WI
4133,M,45-49,college-grad student,TX
1258,M,45-49,executive-managerial,MD
594,F,>56,retired,IL
4840,F,45-49,doctor-health care,MO
4902,M,35-44,sales-marketing,UT
2337,M,35-44,technician-engineer,MI
5818,M,25-34,college-grad student,CA
2553,M,25-34,executive-managerial,SC
1389,M,25-34,technician-engineer,DE
5892,M,45-49,artist,NY
34,F,18-24,other,MA
5587,M,25-34,technician-engineer,VA
4467,F,50-55,doctor-health care,PA
270,M,50-55,sales-marketing,MN
112,M,25-34,self-employed,OR
3134,M,18-24,college-grad student,MN
59,F,50-55,academic-educator,MN
526,M,45-49,technician-engineer,CA
2857,M,25-34,other,NY
2884,F,50-55,clerical-admin,WI
2880,M,18-24,programmer,MN
750,F,35-44,homemaker,NY
2731,M,35-44,executive-managerial,NY
1834,M,35-44,customer service,NY
3963,M,50-55,writer,GA
2931,M,18-24,college-grad student,PA
3633,M,35-44,tradesman-craftsman,IL
3910,M,25-34,writer,CA
955,F,50-55,executive-managerial,CA
2402,M,45-49,technician-engineer,FL
3168,F,35-44,customer service,CA
2410,M,>56,executive-managerial,CT
3237,M,35-44,executive-managerial,VT
742,M,18-24,other,WI
5308,M,>56,executive-managerial,NC
3851,M,25-34,programmer,IL
2861,M,25-34,scientist,CT
3476,M,50-55,other,OH
1985,M,45-49,programmer,CA
5177,M,45-49,sales-marketing,GA
1318,M,18-24,self-employed,CA
129,M,25-34,lawyer,VA
616,M,25-34,executive-managerial,CA
3219,F,18-24,college-grad student,WI
2749,M,25-34,programmer,NY
3388,F,25-34,academic-educator,CA
5121,M,25-34,executive-managerial,CA
5747,M,25-34,other,NH
367,M,50-55,programmer,MN
676,M,18-24,self-employed,MN
3606,F,25-34,scientist,MA
2885,F,18-24,academic-educator,CO
2090,M,35-44,technician-engineer,MI
829,M,<18,unemployed,WI
2562,M,18-24,other,WA
780,M,25-34,technician-engineer,CA
2203,M,45-49,programmer,WI
1404,M,50-55,self-employed,CA
225,M,25-34,executive-managerial,NY
4417,M,25-34,scientist,MA
5566,M,35-44,executive-managerial,MD
5803,M,<18,K-12 student,N/A
4982,M,25-34,programmer,MO
5124,M,35-44,artist,MD
3585,M,35-44,writer,IL
4921,F,25-34,scientist,CA
5344,F,50-55,academic-educator,WA
3708,M,>56,executive-managerial,GA
5710,M,25-34,scientist,CA
1093,M,50-55,sales-marketing,IL
2226,F,25-34,executive-managerial,NC
4822,F,35-44,other,MA
3059,M,35-44,other,TX
2558,M,>56,technician-engineer,WI
1309,M,25-34,sales-marketing,TX
2579,M,35-44,scientist,CA
3316,M,<18,unemployed,CA
1906,F,25-34,customer service,CA
3560,F,25-34,doctor-health care,OK
1743,M,35-44,technician-engineer,TX
5886,M,25-34,writer,MA
3773,M,35-44,doctor-health care,IA
1882,M,35-44,self-employed,CA
3711,M,35-44,other,FL
4708,M,25-34,other,IL
3927,F,25-34,self-employed,KS
441,M,35-44,academic-educator,MN
2729,M,50-55,executive-managerial,PA
2296,F,25-34,doctor-health care,VA
5291,M,45-49,academic-educator,OH
1607,M,45-49,academic-educator,MA
2688,M,25-34,technician-engineer,WI
3304,F,45-49,customer service,CA
2096,F,25-34,technician-engineer,FL
5110,M,35-44,scientist,TX
5209,M,50-55,academic-educator,IN
4240,M,35-44,technician-engineer,MN
785,M,18-24,unemployed,SC
4842,F,35-44,academic-educator,VA
1013,M,>56,retired,MA
991,F,25-34,homemaker,MI
3235,M,18-24,college-grad student,NM
1759,M,25-34,self-employed,N/A
5942,M,45-49,academic-educator,MA
2764,M,25-34,executive-managerial,CA
1981,M,>56,academic-educator,CO
4273,M,45-49,retired,GA
1608,M,25-34,lawyer,TX
3713,F,25-34,executive-managerial,VA
4767,F,35-44,homemaker,NH
5174,M,45-49,academic-educator,OH
1610,M,25-34,lawyer,MN
2745,F,35-44,academic-educator,GA
4858,M,25-34,academic-educator,ME
2772,M,35-44,technician-engineer,NY
1354,F,25-34,artist,CA
4355,M,50-55,sales-marketing,NJ
1754,M,18-24,unemployed,NC
2691,M,18-24,college-grad student,CT
1500,M,25-34,technician-engineer,WA
4527,M,18-24,other,TN
351,M,18-24,college-grad student,MN
268,F,18-24,programmer,SC
1662,M,25-34,programmer,CA
2660,M,>56,technician-engineer,NC
4994,M,45-49,technician-engineer,MN
1886,M,25-34,programmer,CA
2754,M,50-55,programmer,IL
987,F,35-44,technician-engineer,MI
5339,M,18-24,technician-engineer,IL
3648,M,18-24,college-grad student,AZ
4813,F,35-44,homemaker,IN
1851,M,25-34,unemployed,MT
1416,M,25-34,sales-marketing,WA
2957,M,18-24,college-grad student,MI
5752,F,>56,other,NY
2824,M,18-24,college-grad student,MA
2276,M,>56,retired,OH
5674,M,35-44,executive-managerial,CA
5551,F,35-44,writer,WA
4137,M,25-34,executive-managerial,CA
2939,F,25-34,scientist,CA
326,M,50-55,lawyer,WV
5924,M,35-44,other,MN
2630,F,18-24,customer service,TX
5400,F,18-24,college-grad student,GA
6014,M,45-49,academic-educator,CO
3958,M,45-49,executive-managerial,IN
3298,M,<18,K-12 student,MD
5571,F,25-34,homemaker,NJ
3310,M,45-49,sales-marketing,NY
1131,M,>56,retired,NY
3763,M,25-34,artist,WA
2550,M,50-55,executive-managerial,TN
5871,F,25-34,college-grad student,MA
5420,F,<18,unemployed,NY
3344,M,35-44,other,NJ
5212,M,18-24,artist,CA
5894,M,35-44,other,LA
1,F,<18,K-12 student,MI
1458,M,<18,other,NJ
2245,M,<18,K-12 student,IL
1261,M,18-24,college-grad student,KY
962,F,25-34,academic-educator,CO
1551,M,25-34,lawyer,DC
670,M,25-34,programmer,GA
4020,M,25-34,doctor-health care,TX
5626,M,>56,self-employed,FL
5605,F,18-24,artist,CA
1128,M,25-34,academic-educator,AR
5609,F,50-55,academic-educator,GA
5503,F,25-34,homemaker,MN
3266,F,25-34,college-grad student,CA
5055,F,35-44,self-employed,OR
354,M,35-44,academic-educator,MN
5447,M,45-49,artist,IL
3203,M,35-44,other,CA
3784,F,25-34,academic-educator,WA
5554,M,25-34,academic-educator,CA
5848,M,50-55,writer,DC
5940,M,50-55,programmer,NH
1747,M,25-34,other,CA
5696,F,25-34,sales-marketing,OR
5523,M,35-44,other,IL
93,M,25-34,technician-engineer,CA
542,M,18-24,college-grad student,TX
5382,M,18-24,college-grad student,NJ
180,M,45-49,programmer,MA
5850,F,25-34,executive-managerial,TX
4865,F,35-44,sales-marketing,MA
3285,M,25-34,college-grad student,OH
3932,M,25-34,executive-managerial,MI
230,M,45-49,academic-educator,OH
1407,F,35-44,scientist,WI
3254,F,35-44,doctor-health care,CA
4690,F,<18,K-12 student,TX
4198,M,18-24,college-grad student,CO
592,M,18-24,other,CA
2655,M,35-44,executive-managerial,KS
4403,M,25-34,scientist,CA
5968,M,>56,executive-managerial,WA
3524,F,25-34,other,ID
3342,F,25-34,customer service,CA
1259,M,35-44,executive-managerial,N/A
3940,M,35-44,writer,FL
4646,F,25-34,doctor-health care,CA
5588,F,25-34,writer,IL
3128,M,18-24,artist,NY
1931,M,25-34,artist,CA
3798,M,25-34,executive-managerial,MI
1613,M,18-24,writer,IL
3162,M,25-34,academic-educator,N/A
2300,M,>56,retired,MI
2512,F,45-49,sales-marketing,AL
4099,M,35-44,technician-engineer,CA
2380,M,25-34,college-grad student,VA
5777,M,<18,other,VT
1493,F,25-34,sales-marketing,IL
3890,M,18-24,college-grad student,FL
1113,M,18-24,college-grad student,OR
1141,F,25-34,clerical-admin,UT
1746,M,25-34,college-grad student,FL
3627,F,35-44,academic-educator,AZ
3118,M,25-34,other,TX
4058,M,25-34,doctor-health care,OK
3545,M,35-44,programmer,CA
3466,M,25-34,sales-marketing,CA
3615,M,25-34,technician-engineer,TX
4793,F,25-34,doctor-health care,MI
5537,F,>56,academic-educator,NY
805,M,35-44,programmer,TN
1107,F,50-55,academic-educator,MA
5955,F,25-34,executive-managerial,FL
5672,F,25-34,college-grad student,OH
864,F,25-34,other,OR
4761,M,18-24,scientist,MD
2196,M,25-34,programmer,OH
2459,M,50-55,executive-managerial,OH
5951,M,18-24,college-grad student,TX
3786,F,25-34,other,CA
1158,F,35-44,academic-educator,WA
3631,M,18-24,college-grad student,TX
2977,F,18-24,college-grad student,MI
4348,M,45-49,other,GA
537,M,45-49,sales-marketing,NJ
2222,F,45-49,academic-educator,NY
789,M,18-24,academic-educator,KS
402,M,25-34,lawyer,MN
22,M,18-24,scientist,WI
2187,M,45-49,self-employed,IL
247,M,25-34,technician-engineer,CA
3614,M,25-34,other,OH
3166,M,18-24,college-grad student,FL
4075,M,25-34,self-employed,IN
4807,M,<18,artist,ME
5015,M,35-44,doctor-health care,CA
193,F,45-49,scientist,OH
4192,M,35-44,technician-engineer,TX
5981,M,35-44,executive-managerial,MA
3100,F,25-34,doctor-health care,CA
4792,F,50-55,executive-managerial,CA
1924,F,>56,doctor-health care,CA
